Type,Operation,#Occurrences,Avg. self-time (us)
ReadVariableOp,sequential/lstm/lstm_cell/MatMul_1/ReadVariableOp,468,3.0927136752136755
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/BiasAdd/ReadVariableOp,13104,1.7061676587301586
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul/ReadVariableOp,13104,1.6633893467643468
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul_1/ReadVariableOp,13104,1.9641063034188035
Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu,13104,5.66857181013431
Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu_1,13104,9.394586843711844
ReluGrad,gradient_tape/sequential/dense/ReluGrad,468,14.400344017094016
ReluGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Relu_1_grad/ReluGrad,13104,33.06055044261294
ReluGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Relu_grad/ReluGrad,13104,30.75488026556777
RemoteCall,RemoteCall____inference__init_func_467,1,694.877
RemoteCall,RemoteCall____inference__next_func_483,469,35.177735607675906
ResourceApplyAdam,Adam/Adam/update/update_0/ResourceApplyAdam,468,132.03725213675213
ResourceApplyAdam,Adam/Adam/update_1/update_0/ResourceApplyAdam,468,166.42819871794867
ResourceApplyAdam,Adam/Adam/update_2/update_0/ResourceApplyAdam,468,148.48533333333333
ResourceApplyAdam,Adam/Adam/update_3/update_0/ResourceApplyAdam,468,96.66625641025641
ResourceApplyAdam,Adam/Adam/update_4/update_0/ResourceApplyAdam,468,22.06867307692308
ResourceApplyAdam,Adam/Adam/update_5/update_0/ResourceApplyAdam,468,27.141303418803414
ResourceApplyAdam,Adam/Adam/update_6/update_0/ResourceApplyAdam,468,32.669711538461534
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid,13104,17.596265567765567
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_1,13104,17.195668879731382
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_2,13104,15.095256715506716
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_1_grad/SigmoidGrad,13104,5.7709596306471305
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_2_grad/SigmoidGrad,13104,6.340427274114775
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_grad/SigmoidGrad,13104,6.295857753357753
Slice,Slice,2,15.005
Slice,Slice_1,2,6.9079999999999995
Softmax,sequential/dense_1/Softmax,468,29.90916025641025
SparseSoftmaxCrossEntropyWithLogits,sparse_categorical_crossentropy/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits,468,42.80539957264957
Split,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/split,13104,28.922631791819292
StridedSlice,sequential/lstm/strided_slice,468,11.63796794871795
StridedSlice,sequential/lstm/strided_slice_1,468,9.795901709401711
StridedSlice,sequential/lstm/strided_slice_3,468,9.570423076923076
StridedSlice,sparse_categorical_crossentropy/strided_slice,468,6.32571794871795
StridedSliceGrad,gradient_tape/sequential/lstm/strided_slice_3/StridedSliceGrad,468,514.5674465811966
Sum,Sum_1,468,7.212260683760683
