Type,Operation,#Occurrences,Avg. self-time (us)
TensorListPopBack,TensorListPopBack,3276,1.0909459706959703
TensorListPopBack,TensorListPopBack,3276,1.0294078144078145
TensorListPopBack,TensorListPopBack,3276,0.990569291819292
TensorListPopBack,TensorListPopBack,3276,0.9159532967032968
TensorListPopBack,TensorListPopBack_1,3276,1.5006788766788768
TensorListPopBack,TensorListPopBack_1,3276,1.4365924908424912
TensorListPopBack,TensorListPopBack_1,3276,1.2456144688644688
TensorListPopBack,TensorListPopBack_1,3276,1.1229603174603175
TensorListPopBack,TensorListPopBack_1,3276,1.1063507326007327
TensorListPushBack,TensorListPushBack,3276,1.8584816849816848
TensorListPushBack,TensorListPushBack_1,3276,2.040108669108669
TensorListPushBack,TensorListPushBack_10,3276,2.2628272283272284
TensorListPushBack,TensorListPushBack_11,3276,2.025291819291819
TensorListPushBack,TensorListPushBack_12,3276,2.4275045787545793
TensorListPushBack,TensorListPushBack_13,3276,2.5373137973137974
TensorListPushBack,TensorListPushBack_14,3276,1.8621605616605617
TensorListPushBack,TensorListPushBack_15,3276,1.8773663003663008
TensorListPushBack,TensorListPushBack_16,3276,3.19493315018315
TensorListPushBack,TensorListPushBack_17,3276,2.383119352869353
TensorListPushBack,TensorListPushBack_18,3276,2.515716117216117
TensorListPushBack,TensorListPushBack_19,3276,2.083740231990232
TensorListPushBack,TensorListPushBack_2,3276,2.0935177045177045
TensorListPushBack,TensorListPushBack_20,3276,2.9922313797313795
TensorListPushBack,TensorListPushBack_21,3276,2.1655992063492064
TensorListPushBack,TensorListPushBack_3,3276,1.9769761904761904
TensorListPushBack,TensorListPushBack_4,3276,1.9243812576312576
TensorListPushBack,TensorListPushBack_5,3276,1.5452893772893774
TensorListPushBack,TensorListPushBack_6,3276,1.920655067155067
TensorListPushBack,TensorListPushBack_7,3276,2.2767136752136747
TensorListPushBack,TensorListPushBack_8,3276,2.4962603785103785
TensorListPushBack,TensorListPushBack_9,3276,2.536784493284493
TensorListSetItem,TensorListSetItem,3276,3.2387310744810747
TensorListSetItem,TensorListSetItem,3276,1.6296043956043955
TensorListStack,TensorListStack,117,588.9532307692307
TensorSliceDataset,TensorSliceDataset,2,13.2665
Tile,Tile_1,117,12.935717948717947
VarHandleOp,VarHandleOp,21,0.9346190476190476
VarIsInitializedOp,VarIsInitializedOp,21,10.512571428571428
VariableShape,VariableShape,117,5.72951282051282
VariableShape,VariableShape_1,117,14.336008547008548
VariableShape,VariableShape_2,117,8.609358974358974
WriteSummary,WriteSummary,1,139.549
EmptyTensorList,accumulator,1,25.914
EmptyTensorList,accumulator,1,1.511
EmptyTensorList,accumulator,1,1.285
EmptyTensorList,accumulator,1,1.247
EmptyTensorList,accumulator,1,1.2329999999999999
EmptyTensorList,accumulator,1,1.215
AddV2,add,3276,74.41589072039072
AddV2,add,3276,2.7619789377289377
AddV2,add,3276,1.408030525030525
AddV2,add,117,10.34462393162393
AddV2,add_1,3276,20.1424768009768
AddV2,add_1,3276,2.625721916971917
WriteScalarSummary,batch_accuracy,117,41.52905982905983
WriteScalarSummary,batch_loss,117,46.307324786324784
ConcatV2,concat,3276,102.60911935286934
DivNoNan,div_no_nan,117,7.9671025641025635
DivNoNan,div_no_nan,117,4.612615384615385
DivNoNan,div_no_nan_1,117,10.144905982905982
FloorMod,mod,117,11.728957264957266
FloorMod,mod_1,117,8.130615384615384
Mul,mul,3276,27.152770146520147
Mul,mul,117,62.547863247863255
Mul,mul_1,3276,28.38383424908425
Mul,mul_2,3276,28.042572954822955
Pack,packed,117,8.343700854700854
Pack,shape,117,6.764735042735043
Split,split,3276,96.57459310134311
StridedSlice,strided_slice,117,32.43867521367521
StridedSlice,strided_slice,117,11.90440170940171
StridedSlice,strided_slice_1,117,10.0062905982906
StridedSlice,strided_slice_3,117,17.325367521367518
Transpose,transpose,117,740.5339743589743
DivNoNan,value,117,2.792666666666667
Fill,zeros,117,17.088264957264958
Fill,zeros_1,117,48.85079487179486
Fill,zeros_1,117,21.780700854700857
Fill,zeros_2,117,8.002495726495727
ZerosLike,zeros_like,3276,27.056728327228328
ZerosLike,zeros_like,117,23.46609401709401
ZerosLike,zeros_like_1,117,24.53006837606837
