Rank,Host/device,Type,Operation,#Occurrences,Total time (us),Avg. time (us),Total self-time (us),Avg. self-time (us),Total self-time on Device (%),Cumulative total-self time on Device (%),Total self-time on Host (%),Cumulative total-self time on Host (%)
256,Host,VarHandleOp,VarHandleOp,21,18.474,0.8797142857142857,18.474,0.8797142857142857,0.0,0.0,3.9916263162466755e-08,0.9999997892868994
257,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap::Prefetch::Map::FiniteRepeat::Range,5,17.661,3.5322000000000005,17.661,3.5322000000000005,0.0,0.0,3.8159636446482914e-08,0.9999998274465358
258,Host,LogicalAnd,LogicalAnd,1,15.918,15.918,15.918,15.918,0.0,0.0,3.439358433583121e-08,0.9999998618401201
259,Host,EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/Placeholder_0/accumulator,1,14.531,14.531,14.531,14.531,0.0,0.0,3.13967316235685e-08,0.9999998932368518
260,Host,ConcatenateDataset,ConcatenateDataset,2,13.066,6.533,13.066,6.533,0.0,0.0,2.823134645884977e-08,0.9999999214681983
261,Host,Assert,Assert,21,11.792,0.5615238095238095,11.792,0.5615238095238095,0.0,0.0,2.5478649735401535e-08,0.999999946946848
262,Host,TensorDataset,TensorDataset,2,9.403,4.7015,9.403,4.7015,0.0,0.0,2.0316803210819254e-08,0.9999999672636513
263,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[0]::Concatenate[1]::FromTensor,2,4.213,2.1065,4.213,2.1065,0.0,0.0,9.102913105092153e-09,0.9999999763665643
264,Host,Slice,Slice_1,2,3.083,1.5415,3.083,1.5415,0.0,0.0,6.661353216947332e-09,0.9999999830279176
265,Host,EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/TensorArrayV2Read/TensorListGetItem_0/accumulator,1,2.175,2.175,2.175,2.175,0.0,0.0,4.699462616561935e-09,0.9999999877273802
266,Host,EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/mul_2_0/accumulator,1,1.46,1.46,1.46,1.46,0.0,0.0,3.1545818023818048e-09,0.999999990881962
267,Host,EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/MatMul_1/ReadVariableOp_0/accumulator,1,1.458,1.458,1.458,1.458,0.0,0.0,3.150260457447035e-09,0.9999999940322225
268,Host,EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Shape_0/accumulator,1,1.393,1.393,1.393,1.393,0.0,0.0,3.009816747067023e-09,0.9999999970420392
269,Host,EmptyTensorList,gradient_tape/sequential/lstm/while/sequential/lstm/while/lstm_cell/MatMul/ReadVariableOp_0/accumulator,1,1.369,1.369,1.369,1.369,0.0,0.0,2.9579606078497883e-09,0.9999999999999999
