Rank,Host/device,Type,Operation,#Occurrences,Total time (us),Avg. time (us),Total self-time (us),Avg. self-time (us),Total self-time on Device (%),Cumulative total-self time on Device (%),Total self-time on Host (%),Cumulative total-self time on Host (%)
64,Host,Cast,sequential/dropout/dropout/Cast,117,14359.614,122.73174358974359,14359.614,122.73174358974359,0.0,0.0,4.607012273307675e-05,0.9978374314026682
65,Host,Dataset,Iterator::Prefetch,117,13580.509,116.0727264957265,13580.509,116.0727264957265,0.0,0.0,4.3570510767744415e-05,0.997881001913436
66,Host,SparseSoftmaxCrossEntropyWithLogits,sparse_categorical_crossentropy/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits,117,13323.13,113.87290598290598,13323.13,113.87290598290598,0.0,0.0,4.274475861877185e-05,0.9979237466720547
67,Host,RandomUniform,sequential/dropout_1/dropout/random_uniform/RandomUniform,117,12668.699,108.27947863247864,12668.699,108.27947863247864,0.0,0.0,4.064513975086007e-05,0.9979643918118056
68,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum,3276,12015.159,3.6676309523809523,12015.159,3.6676309523809523,0.0,0.0,3.854837948899126e-05,0.9980029401912947
69,Host,Dataset,Iterator::Model::Shard::Prefetch,237,11348.663,47.88465400843882,11348.663,47.88465400843882,0.0,0.0,3.641005233610925e-05,0.9980393502436308
70,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum_1,3276,10665.352,3.255601953601954,10665.352,3.255601953601954,0.0,0.0,3.421777741598525e-05,0.9980735680210467
71,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2,120,10581.969,88.18307499999999,10581.969,88.18307499999999,0.0,0.0,3.3950258731718937e-05,0.9981075182797785
72,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum,3276,10579.686,3.229452380952381,10579.686,3.229452380952381,0.0,0.0,3.3942934155292327e-05,0.9981414612139338
73,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum_1,3276,10347.177,3.1584789377289377,10347.177,3.1584789377289377,0.0,0.0,3.319697272718256e-05,0.998174658186661
74,Host,AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN_2,3276,10223.924,3.120855921855922,10223.924,3.120855921855922,0.0,0.0,3.2801538641195306e-05,0.9982074597253021
75,Host,TensorListSetItem,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListSetItem,3276,9977.293,3.045571733821734,9977.293,3.045571733821734,0.0,0.0,3.201026943021362e-05,0.9982394699947323
76,Host,GreaterEqual,sequential/dropout/dropout/GreaterEqual,117,9914.923,84.74293162393163,9914.923,84.74293162393163,0.0,0.0,3.181016700720546e-05,0.9982712801617395
77,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap::Prefetch::Map,3,10027.711,3342.570333333333,9881.56,3293.853333333333,0.0,0.0,3.170312809204077e-05,0.9983029832898316
78,Host,_FusedMatMul,sequential/dense/Relu,117,9506.982,81.25625641025641,9506.982,81.25625641025641,0.0,0.0,3.0501364978275285e-05,0.9983334846548099
79,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Sum,3276,9506.649,2.901907509157509,9506.649,2.901907509157509,0.0,0.0,3.0500296610360235e-05,0.9983639849514202
80,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_13,3276,9025.323,2.754982600732601,9025.323,2.754982600732601,0.0,0.0,2.8956052601111735e-05,0.9983929410040213
81,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/Sum,3276,8845.215,2.7000045787545788,8845.215,2.7000045787545788,0.0,0.0,2.8378209933111817e-05,0.9984213192139544
82,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_8,3276,8844.549,2.6998012820512822,8844.549,2.6998012820512822,0.0,0.0,2.837607319728172e-05,0.9984496952871517
83,Host,Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Sum,3276,8667.146,2.6456489621489623,8667.146,2.6456489621489623,0.0,0.0,2.780690901339655e-05,0.998477502196165
84,Host,RandomShuffle,RandomShuffle,3,8666.383,2888.7943333333333,8666.383,2888.7943333333333,0.0,0.0,2.7804461071296895e-05,0.9985053066572364
85,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_17,3276,8110.405,2.475703601953602,8110.405,2.475703601953602,0.0,0.0,2.602071015035358e-05,0.9985313273673867
86,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_10,3276,7863.723,2.400403846153846,7863.723,2.400403846153846,0.0,0.0,2.5229277315456984e-05,0.9985565566447021
87,Host,AddV2,sequential/lstm/while/body/_1/sequential/lstm/while/add,3276,7579.892,2.3137643467643465,7579.892,2.3137643467643465,0.0,0.0,2.4318658895947108e-05,0.9985808753035981
88,Host,WriteScalarSummary,cond/then/_328/batch_accuracy,117,7544.816,64.48560683760684,7544.816,64.48560683760684,0.0,0.0,2.420612414222842e-05,0.9986050814277403
89,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_9,3276,7354.072,2.2448327228327227,7354.072,2.2448327228327227,0.0,0.0,2.359415786718802e-05,0.9986286755856075
90,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_12,3276,7325.13,2.2359981684981687,7325.13,2.2359981684981687,0.0,0.0,2.350130289962826e-05,0.9986521768885072
91,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_2,3276,7308.348,2.2308754578754577,7308.348,2.2308754578754577,0.0,0.0,2.3447461006684166e-05,0.9986756243495138
92,Host,ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul_1/ReadVariableOp,3276,7129.02,2.1761355311355315,7129.02,2.1761355311355315,0.0,0.0,2.287212082208887e-05,0.9986984964703359
93,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_21,3276,7068.947,2.1577982295482294,7068.947,2.1577982295482294,0.0,0.0,2.2679387891876114e-05,0.9987211758582278
94,Host,Softmax,sequential/dense_1/Softmax,117,6919.4,59.14017094017094,6919.4,59.14017094017094,0.0,0.0,2.2199594448656578e-05,0.9987433754526764
95,Host,Fill,gradient_tape/sequential/lstm/while/zeros_1,117,6540.137,55.898606837606835,6540.137,55.898606837606835,0.0,0.0,2.0982800392903068e-05,0.9987643582530693
96,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_16,3276,6492.788,1.9819255189255187,6492.788,1.9819255189255187,0.0,0.0,2.0830890025306248e-05,0.9987851891430947
97,Host,MatMul,gradient_tape/sequential/dense_1/MatMul,117,6465.645,55.26192307692308,6465.645,55.26192307692308,0.0,0.0,2.0743806811137408e-05,0.9988059329499058
98,Host,WriteScalarSummary,cond_1/then/_338/batch_loss,117,6457.823,55.19506837606838,6457.823,55.19506837606838,0.0,0.0,2.0718711394225914e-05,0.9988266516613
99,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_3,3276,6418.287,1.959184065934066,6418.287,1.959184065934066,0.0,0.0,2.059186756873207e-05,0.9988472435288688
100,Host,ReluGrad,gradient_tape/sequential/dense/ReluGrad,117,6408.903,54.77694871794872,6408.903,54.77694871794872,0.0,0.0,2.0561760768387216e-05,0.9988678052896371
101,Host,Mul,sequential/dropout/dropout/Mul,117,6249.003,53.410282051282046,6249.003,53.410282051282046,0.0,0.0,2.0048751670439388e-05,0.9988878540413075
102,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack,3276,6120.534,1.8682948717948717,6120.534,1.8682948717948717,0.0,0.0,1.963658302876172e-05,0.9989074906243363
103,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_6,3276,6078.748,1.8555396825396824,6078.748,1.8555396825396824,0.0,0.0,1.9502520501139155e-05,0.9989269931448373
104,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_7,3276,5948.242,1.8157026862026862,5948.242,1.8157026862026862,0.0,0.0,1.9083816527800953e-05,0.9989460769613652
105,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_15,3276,5916.836,1.8061159951159953,5916.836,1.8061159951159953,0.0,0.0,1.8983056279332226e-05,0.9989650600176445
106,Host,ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/BiasAdd/ReadVariableOp,3276,5884.44,1.796227106227106,5884.44,1.796227106227106,0.0,0.0,1.887911980192686e-05,0.9989839391374464
107,Host,TensorListSetItem,sequential/lstm/while/body/_1/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem,3276,5789.699,1.767307387057387,5789.699,1.767307387057387,0.0,0.0,1.8575161109314756e-05,0.9990025142985558
108,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_4,3276,5699.106,1.739653846153846,5699.106,1.739653846153846,0.0,0.0,1.8284510495115964e-05,0.9990207988090509
109,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[1]::ForeverRepeat,124,6753.849,54.46652419354839,5634.135,45.43657258064516,0.0,0.0,1.8076063252446996e-05,0.9990388748723034
110,Host,Less,sequential/lstm/while/cond/_0/sequential/lstm/while/Less,3393,5611.447,1.653830533451223,5611.447,1.653830533451223,0.0,0.0,1.8003273068493023e-05,0.9990568781453718
111,Host,RemoteCall,RemoteCall____inference__next_func_483,118,5605.065,47.500550847457625,5605.065,47.500550847457625,0.0,0.0,1.7982797620943908e-05,0.9990748609429928
112,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_11,3276,5481.129,1.6731163003663003,5481.129,1.6731163003663003,0.0,0.0,1.758517225782157e-05,0.9990924461152506
113,Host,TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_19,3276,5296.07,1.616626984126984,5296.07,1.616626984126984,0.0,0.0,1.699144523682641e-05,0.9991094375604874
